Code,Place_Name,Category,Sort,OrderName,FamilyName,Taxon,TSN,TaxonRecordStatus,ScientificName,CommonNames,Synonyms,Occurrence,Code ,Latitude,Longitude
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Scolopacidae,80295,176735.0,Active,Phalaropus lobatus,Red-necked Phalarope,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Scolopacidae,80296,176736.0,Active,Phalaropus tricolor,Wilson's Phalarope,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Scolopacidae,79231,176620.0,Active,Tringa flavipes,Lesser Yellowlegs,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Scolopacidae,79229,176619.0,Active,Tringa melanoleuca,Greater Yellowlegs,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Scolopacidae,79225,176615.0,Active,Tringa solitaria,Solitary Sandpiper,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Scolopacidae,79301,176684.0,Active,Tryngites subruficollis,Buff-breasted Sandpiper,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Stercorariidae,80360,176794.0,Active,Stercorarius longicaudus,Long-tailed Jaeger,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Stercorariidae,490331,660062.0,Active,Stercorarius maccormicki,South Polar Skua,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Stercorariidae,80359,176793.0,Active,Stercorarius parasiticus,Parasitic Jaeger,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Stercorariidae,80358,176792.0,Active,Stercorarius pomarinus,Pomarine Jaeger,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Columbiformes,Columbidae,82670,177065.0,Active,Columba fasciata,Band-tailed Pigeon,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Columbiformes,Columbidae,82677,177071.0,Active,Columba livia,Rock Dove,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Columbiformes,Columbidae,82747,177134.0,Active,Streptopelia chinensis,Spotted Dove,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Columbiformes,Columbidae,82749,177136.0,Active,Streptopelia risoria,Ringed Turtle-Dove,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Columbiformes,Columbidae,82733,177121.0,Active,Zenaida asiatica,White-winged Dove,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Columbiformes,Columbidae,82737,177125.0,Active,Zenaida macroura,Mourning Dove,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Coraciiformes,Alcedinidae,83980,178119.0,Active,Ceryle alcyon,Belted Kingfisher,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Cuculiformes,Cuculidae,89102,177831.0,Active,Coccyzus americanus,Yellow-billed Cuckoo,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Cuculiformes,Cuculidae,89105,177834.0,Active,Coccyzus erythropthalmus,Black-billed Cuckoo,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Falconiformes,Falconidae,82533,175613.0,Active,Falco columbarius,Merlin,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Falconiformes,Falconidae,81853,175603.0,Active,Falco mexicanus,Prairie Falcon,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Falconiformes,Falconidae,81854,175604.0,Active,Falco peregrinus,Peregrine Falcon,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Falconiformes,Falconidae,82543,175622.0,Active,Falco sparverius,American Kestrel,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Galliformes,Odontophoridae,84295,175876.0,Active,Callipepla californica,California Quail,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Galliformes,Phasianidae,86451,176136.0,Active,Meleagris gallopavo,Wild Turkey,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Galliformes,Phasianidae,86426,176113.0,Active,Pavo cristatus,Common Peafowl,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Galliformes,Phasianidae,84328,175905.0,Active,Phasianus colchicus,Ring-necked Pheasent,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Gaviiformes,Gaviidae,81671,174469.0,Active,Gavia immer,Common Loon,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Gaviiformes,Gaviidae,81678,174475.0,Active,Gavia pacifica,Pacific Loon,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Gaviiformes,Gaviidae,81677,174474.0,Active,Gavia stellata,Red-throated Loon,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Gruiformes,Rallidae,87290,176292.0,Active,Fulica americana,American Coot,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Gruiformes,Rallidae,87235,176242.0,Active,Porzana carolina,Sora,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Gruiformes,Rallidae,87212,176221.0,Active,Rallus limicola,Virginia Rail,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Aegithalidae,90923,178764.0,Active,Psaltriparus minimus,Bushtit,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Alaudidae,264079,554256.0,Active,Eremophila alpestris,Horned Lark,Eremophila alpestris insularis,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Bombycillidae,88296,178532.0,Active,Bombycilla cedrorum,Cedar Waxwing,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Calcariidae,85681,179526.0,Active,Calcarius lapponicus,Lapland Longspur,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Calcariidae,85680,179525.0,Active,Calcarius mccownii,McCown's Longspur,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Calcariidae,85686,179530.0,Active,Calcarius ornatus,Chestnut-collared Longspur,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,94237,179132.0,Active,Cardinalis sinuatus,Pyrrhuloxia,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,94251,179145.0,Active,Guiraca caerulea,Blue Grosbeak,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,94258,179151.0,Active,Passerina amoena,Lazuli Bunting,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,94257,179150.0,Active,Passerina cyanea,Indigo Bunting,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,94244,179139.0,Active,Pheucticus ludovicianus,Rose-breasted Grosbeak,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,94246,179140.0,Active,Pheucticus melanocephalus,Black-headed Grosbeak,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,88070,179882.0,Active,Piranga ludoviciana,Western Tanager,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,88071,179883.0,Active,Piranga olivacea,Scarlet Tanager,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,88076,179888.0,Active,Piranga rubra,Summer Tanager,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cardinalidae,94273,179165.0,Active,Spiza americana,Dickcissel,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Certhiidae,90967,178803.0,Active,Certhia americana,Brown Creeper,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Cinclidae,88300,178536.0,Active,Cinclus mexicanus,American Dipper,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Corvidae,266938,554129.0,Active,Aphelocoma insularis,Island Scrub Jay,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Corvidae,87106,179731.0,Active,Corvus brachyrhynchos,American Crow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Corvidae,87099,179725.0,Active,Corvus corax,Common Raven,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Corvidae,87127,179750.0,Active,Nucifraga columbiana,Clark's Nutcracker,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Corvidae,87097,179723.0,Active,Pica nuttalli,Yellow-billed Magpie,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84716,179377.0,Active,Aimophila ruficeps,Rufous-crowned Sparrow,"Aimophila ruficeps ruficeps, Aimophila ruficeps obscura",Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,83867,179333.0,Active,Ammodramus savannarum,Grasshopper Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84745,179402.0,Active,Amphispiza belli,Sage Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84736,179395.0,Active,Amphispiza bilineata,Black-throated Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,83844,179312.0,Active,Calamospiza melanocorys,Lark Bunting,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84710,179371.0,Active,Chondestes grammacus,Lark Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84754,179410.0,Active,Junco hyemalis,Dark-eyed Junco,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,85638,179488.0,Active,Melospiza georgiana,Swamp Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,85634,179484.0,Active,Melospiza lincolnii,Lincoln's Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,85643,179492.0,Active,Melospiza melodia,Song Sparrow,"Melospiza melodia graminea, Melospiza melodia clementae, Melospiza melodia micronyx",Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,83846,179314.0,Active,Passerculus sandwichensis,Savannah Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,85612,179464.0,Active,Passerella iliaca,Fox Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,83842,179310.0,Active,Pipilo chlorurus,Green-tailed Towhee,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,265870,554380.0,Active,Pipilo maculatus,Spotted Towhee,"Pipilo maculatus clementae, Pipilo erythrophthalmus clementae, Pipilo maculatus megalonyx, Pipilo erythrophthalmus megalonyx",Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84704,179366.0,Active,Pooecetes gramineus,Vesper Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84778,179432.0,Active,Spizella arborea,American Tree Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84795,179448.0,Active,Spizella atrogularis,Black-chinned Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84787,179440.0,Active,Spizella breweri,Brewer's Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84785,179439.0,Active,Spizella pallida,Clay-colored Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84781,179435.0,Active,Spizella passerina,Chipping Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,85610,179462.0,Active,Zonotrichia albicollis,White-throated Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,85609,179461.0,Active,Zonotrichia atricapilla,Golden-crowned Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,85602,179455.0,Active,Zonotrichia leucophrys,White-crowned Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Emberizidae,84802,179454.0,Active,Zonotrichia querula,Harris' Sparrow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Fringillidae,95282,179232.0,Active,Carduelis lawrencei,Lawrence's Goldfinch,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Fringillidae,95283,179233.0,Active,Carduelis pinus,Pine Siskin,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Fringillidae,95284,179234.0,Active,Carduelis psaltria,Lesser Goldfinch,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Fringillidae,95286,179236.0,Active,Carduelis tristis,American Goldfinch,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Fringillidae,94302,179191.0,Active,Carpodacus mexicanus,House Finch,"Carpodacus mexicanus clementis, Carpodacus mexicanus frontalis",Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Fringillidae,94296,179186.0,Active,Carpodacus purpureus,Purple Finch,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Fringillidae,95311,179259.0,Active,Loxia curvirostra,Red Crossbill,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Hirundinidae,87409,178448.0,Active,Hirundo rustica,Barn Swallow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Hirundinidae,87417,178455.0,Active,Petrochelidon pyrrhonota,Cliff Swallow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Hirundinidae,87427,178464.0,Active,Progne subis,Purple Martin,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Hirundinidae,87396,178436.0,Active,Riparia riparia,Bank Swallow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Hirundinidae,87404,178443.0,Active,Stelgidopteryx serripennis,Northern Rough-winged Swallow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Hirundinidae,87391,178431.0,Active,Tachycineta bicolor,Tree Swallow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Hirundinidae,87386,178427.0,Active,Tachycineta thalassina,Violet-green Swallow,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93613,179045.0,Active,Agelaius phoeniceus,Red-winged Blackbird,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93630,179060.0,Active,Agelaius tricolor,Tricolored Blackbird,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93599,179032.0,Active,Dolichonyx oryzivorus,Bobolink,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93664,179091.0,Active,Euphagus carolinus,Rusty Blackbird,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93667,179094.0,Active,Euphagus cyanocephalus,Brewer's Blackbird,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,264102,554267.0,Active,Icterus bullockii,Bullock's Oriole,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93641,179070.0,Active,Icterus cucullatus,Hooded Oriole,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93655,179083.0,Active,Icterus galbula,Baltimore Oriole,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93654,179082.0,Active,Icterus parisorum,Scott's Oriole,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,94215,179112.0,Active,Molothrus ater,Brown-headed Cowbird,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93606,179039.0,Active,Sturnella neglecta,Western Meadowlark,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Icteridae,93611,179043.0,Active,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Laniidae,88277,178515.0,Active,Lanius ludovicianus,Loggerhead Shrike,Lanius ludovicianus anthonyi,Present,CHIS,33.998028000000005,-119.772949
CHIS,Channel Islands National Park,Bird,2,Passeriformes,Mimidae,89977,178625.0,Active,Dumetella carolinensis,Gray Catbird,,Present,CHIS,33.998028000000005,-119.772949
